order_number,product_key,customer_key,order_date,shipping_date,due_date,sales_amount,quantity,price
SO54954,289,4710,2013-03-24,2013-03-31,2013-04-05,5,1,5
SO54954,247,4710,2013-03-24,2013-03-31,2013-04-05,55,1,55
SO54955,282,5559,2013-03-24,2013-03-31,2013-04-05,25,1,25
SO54956,286,5320,2013-03-24,2013-03-31,2013-04-05,25,1,25
SO54956,259,5320,2013-03-24,2013-03-31,2013-04-05,2,1,2
SO54957,290,8517,2013-03-24,2013-03-31,2013-04-05,4,1,4
SO54958,295,11815,2013-03-24,2013-03-31,2013-04-05,5,1,5
SO54959,290,9949,2013-03-24,2013-03-31,2013-04-05,4,1,4
SO54960,291,16967,2013-03-24,2013-03-31,2013-04-05,5,1,5
SO54960,246,16967,2013-03-24,2013-03-31,2013-04-05,35,1,35
SO54961,284,323,2013-03-24,2013-03-31,2013-04-05,35,1,35
SO54961,289,323,2013-03-24,2013-03-31,2013-04-05,5,1,5
SO54961,259,323,2013-03-24,2013-03-31,2013-04-05,2,1,2
SO54962,174,7812,2013-03-24,2013-03-31,2013-04-05,22,1,22
SO54962,280,7812,2013-03-24,2013-03-31,2013-04-05,9,1,9
SO54963,138,12138,2013-03-24,2013-03-31,2013-04-05,1701,1,1701
SO54963,245,12138,2013-03-24,2013-03-31,2013-04-05,35,1,35
SO54964,136,5921,2013-03-24,2013-03-31,2013-04-05,1701,1,1701
SO54965,106,10656,2013-03-24,2013-03-31,2013-04-05,540,1,540
SO54965,166,10656,2013-03-24,2013-03-31,2013-04-05,9,1,9
SO54965,249,10656,2013-03-24,2013-03-31,2013-04-05,50,1,50
SO54966,141,9303,2013-03-24,2013-03-31,2013-04-05,2443,1,2443
SO54966,168,9303,2013-03-24,2013-03-31,2013-04-05,8,1,8
SO54967,141,9304,2013-03-24,2013-03-31,2013-04-05,2443,1,2443
SO54967,105,9304,2013-03-24,2013-03-31,2013-04-05,9,1,9
SO54967,295,9304,2013-03-24,2013-03-31,2013-04-05,5,1,5
SO54967,247,9304,2013-03-24,2013-03-31,2013-04-05,55,1,55
SO54968,122,538,2013-03-24,2013-03-31,2013-04-05,2295,1,2295
SO54969,144,3703,2013-03-24,2013-03-31,2013-04-05,742,1,742
SO54969,244,3703,2013-03-24,2013-03-31,2013-04-05,35,1,35
SO54970,144,245,2013-03-24,2013-03-31,2013-04-05,742,1,742
SO54970,288,245,2013-03-24,2013-03-31,2013-04-05,29,1,29
SO54970,291,245,2013-03-24,2013-03-31,2013-04-05,5,1,5
SO54970,246,245,2013-03-24,2013-03-31,2013-04-05,35,1,35
SO54971,135,11962,2013-03-24,2013-03-31,2013-04-05,1701,1,1701
SO54971,166,11962,2013-03-24,2013-03-31,2013-04-05,9,1,9
SO54972,139,7710,2013-03-24,2013-03-31,2013-04-05,2443,1,2443
SO54972,105,7710,2013-03-24,2013-03-31,2013-04-05,9,1,9
SO54972,295,7710,2013-03-24,2013-03-31,2013-04-05,5,1,5
SO54972,247,7710,2013-03-24,2013-03-31,2013-04-05,55,1,55
SO54972,168,7710,2013-03-24,2013-03-31,2013-04-05,8,1,8
SO54973,162,13780,2013-03-24,2013-03-31,2013-04-05,2384,1,2384
SO54973,245,13780,2013-03-24,2013-03-31,2013-04-05,35,1,35
SO54974,127,14648,2013-03-24,2013-03-31,2013-04-05,540,1,540
SO54974,285,14648,2013-03-24,2013-03-31,2013-04-05,21,1,21
SO54974,259,14648,2013-03-24,2013-03-31,2013-04-05,2,1,2
SO54975,129,2257,2013-03-24,2013-03-31,2013-04-05,540,1,540
SO54975,285,2257,2013-03-24,2013-03-31,2013-04-05,21,1,21
SO54975,290,2257,2013-03-24,2013-03-31,2013-04-05,4,1,4
SO54975,247,2257,2013-03-24,2013-03-31,2013-04-05,55,1,55
SO54976,132,13889,2013-03-25,2013-04-01,2013-04-06,1120,1,1120
SO54976,277,13889,2013-03-25,2013-04-01,2013-04-06,54,1,54
SO54977,282,1679,2013-03-25,2013-04-01,2013-04-06,25,1,25
SO54977,289,1679,2013-03-25,2013-04-01,2013-04-06,5,1,5
SO54977,234,1679,2013-03-25,2013-04-01,2013-04-06,24,1,24
SO54977,244,1679,2013-03-25,2013-04-01,2013-04-06,35,1,35
SO54978,284,10224,2013-03-25,2013-04-01,2013-04-06,35,1,35
SO54978,174,10224,2013-03-25,2013-04-01,2013-04-06,22,1,22
SO54979,289,14814,2013-03-25,2013-04-01,2013-04-06,5,1,5
SO54979,174,14814,2013-03-25,2013-04-01,2013-04-06,22,1,22
SO54980,277,6231,2013-03-25,2013-04-01,2013-04-06,54,1,54
SO54981,246,4235,2013-03-25,2013-04-01,2013-04-06,35,1,35
SO54982,137,13211,2013-03-25,2013-04-01,2013-04-06,1701,1,1701
SO54982,290,13211,2013-03-25,2013-04-01,2013-04-06,4,1,4
SO54982,286,13211,2013-03-25,2013-04-01,2013-04-06,25,1,25
SO54983,138,6742,2013-03-25,2013-04-01,2013-04-06,1701,1,1701
SO54983,286,6742,2013-03-25,2013-04-01,2013-04-06,25,1,25
SO54983,290,6742,2013-03-25,2013-04-01,2013-04-06,4,1,4
SO54983,246,6742,2013-03-25,2013-04-01,2013-04-06,35,1,35
SO54983,166,6742,2013-03-25,2013-04-01,2013-04-06,9,1,9
SO54984,295,8974,2013-03-25,2013-04-01,2013-04-06,5,1,5
SO54984,279,8974,2013-03-25,2013-04-01,2013-04-06,9,1,9
SO54984,105,8974,2013-03-25,2013-04-01,2013-04-06,9,1,9
SO54985,276,204,2013-03-25,2013-04-01,2013-04-06,54,1,54
SO54986,166,3329,2013-03-25,2013-04-01,2013-04-06,9,1,9
SO54986,275,3329,2013-03-25,2013-04-01,2013-04-06,54,1,54
SO54987,259,210,2013-03-25,2013-04-01,2013-04-06,2,1,2
SO54988,259,306,2013-03-25,2013-04-01,2013-04-06,2,1,2
SO54989,285,17058,2013-03-25,2013-04-01,2013-04-06,21,1,21
SO54990,287,14262,2013-03-25,2013-04-01,2013-04-06,33,1,33
SO54990,290,14262,2013-03-25,2013-04-01,2013-04-06,4,1,4
SO54990,245,14262,2013-03-25,2013-04-01,2013-04-06,35,1,35
SO54991,283,12024,2013-03-25,2013-04-01,2013-04-06,30,1,30
SO54991,259,12024,2013-03-25,2013-04-01,2013-04-06,2,1,2
SO54992,290,12788,2013-03-25,2013-04-01,2013-04-06,4,1,4
SO54992,287,12788,2013-03-25,2013-04-01,2013-04-06,33,1,33
SO54992,246,12788,2013-03-25,2013-04-01,2013-04-06,35,1,35
SO54993,283,11768,2013-03-25,2013-04-01,2013-04-06,30,1,30
SO54993,289,11768,2013-03-25,2013-04-01,2013-04-06,5,1,5
SO54993,244,11768,2013-03-25,2013-04-01,2013-04-06,35,1,35
SO54994,283,12556,2013-03-25,2013-04-01,2013-04-06,30,1,30
SO54994,289,12556,2013-03-25,2013-04-01,2013-04-06,5,1,5
SO54995,104,10359,2013-03-25,2013-04-01,2013-04-06,10,1,10
SO54996,273,16759,2013-03-25,2013-04-01,2013-04-06,70,1,70
SO54997,274,16758,2013-03-25,2013-04-01,2013-04-06,70,1,70
SO54997,275,16758,2013-03-25,2013-04-01,2013-04-06,54,1,54
SO54997,166,16758,2013-03-25,2013-04-01,2013-04-06,9,1,9
SO54998,295,7424,2013-03-25,2013-04-01,2013-04-06,5,1,5
SO54999,295,13257,2013-03-25,2013-04-01,2013-04-06,5,1,5
SO54999,245,13257,2013-03-25,2013-04-01,2013-04-06,35,1,35
SO55000,295,7350,2013-03-25,2013-04-01,2013-04-06,5,1,5
SO55000,246,7350,2013-03-25,2013-04-01,2013-04-06,35,1,35
SO55001,289,9680,2013-03-25,2013-04-01,2013-04-06,5,1,5
SO55001,244,9680,2013-03-25,2013-04-01,2013-04-06,35,1,35
SO55001,235,9680,2013-03-25,2013-04-01,2013-04-06,24,1,24
SO55002,273,17476,2013-03-25,2013-04-01,2013-04-06,70,1,70
SO55002,276,17476,2013-03-25,2013-04-01,2013-04-06,54,1,54
SO55003,289,5450,2013-03-25,2013-04-01,2013-04-06,5,1,5
SO55003,245,5450,2013-03-25,2013-04-01,2013-04-06,35,1,35
SO55004,174,1845,2013-03-25,2013-04-01,2013-04-06,22,1,22
SO55004,246,1845,2013-03-25,2013-04-01,2013-04-06,35,1,35
SO55005,283,5293,2013-03-25,2013-04-01,2013-04-06,30,1,30
SO55005,259,5293,2013-03-25,2013-04-01,2013-04-06,2,1,2
SO55006,282,8065,2013-03-25,2013-04-01,2013-04-06,25,1,25
SO55006,289,8065,2013-03-25,2013-04-01,2013-04-06,5,1,5
SO55006,259,8065,2013-03-25,2013-04-01,2013-04-06,2,1,2
SO55007,290,11867,2013-03-25,2013-04-01,2013-04-06,4,1,4
SO55007,259,11867,2013-03-25,2013-04-01,2013-04-06,2,1,2
SO55008,295,10852,2013-03-25,2013-04-01,2013-04-06,5,1,5
SO55009,293,11389,2013-03-25,2013-04-01,2013-04-06,64,1,64
SO55009,295,11389,2013-03-25,2013-04-01,2013-04-06,5,1,5
SO55010,290,13121,2013-03-25,2013-04-01,2013-04-06,4,1,4
SO55011,290,9943,2013-03-25,2013-04-01,2013-04-06,4,1,4
SO55012,289,961,2013-03-25,2013-04-01,2013-04-06,5,1,5
SO55012,284,961,2013-03-25,2013-04-01,2013-04-06,35,1,35
SO55013,174,2032,2013-03-25,2013-04-01,2013-04-06,22,1,22
SO55014,289,1440,2013-03-25,2013-04-01,2013-04-06,5,1,5
SO55014,284,1440,2013-03-25,2013-04-01,2013-04-06,35,1,35
SO55014,244,1440,2013-03-25,2013-04-01,2013-04-06,35,1,35
SO55014,251,1440,2013-03-25,2013-04-01,2013-04-06,50,1,50
SO55015,113,8025,2013-03-25,2013-04-01,2013-04-06,565,1,565
SO55015,104,8025,2013-03-25,2013-04-01,2013-04-06,10,1,10
SO55015,295,8025,2013-03-25,2013-04-01,2013-04-06,5,1,5
SO55015,260,8025,2013-03-25,2013-04-01,2013-04-06,120,1,120
SO55016,107,8014,2013-03-25,2013-04-01,2013-04-06,540,1,540
SO55016,174,8014,2013-03-25,2013-04-01,2013-04-06,22,1,22
SO55016,235,8014,2013-03-25,2013-04-01,2013-04-06,24,1,24
SO55016,249,8014,2013-03-25,2013-04-01,2013-04-06,50,1,50
SO55017,139,5141,2013-03-25,2013-04-01,2013-04-06,2443,1,2443
SO55017,244,5141,2013-03-25,2013-04-01,2013-04-06,35,1,35
SO55017,251,5141,2013-03-25,2013-04-01,2013-04-06,50,1,50
SO55018,124,540,2013-03-25,2013-04-01,2013-04-06,2320,1,2320
SO55018,284,540,2013-03-25,2013-04-01,2013-04-06,35,1,35
SO55018,289,540,2013-03-25,2013-04-01,2013-04-06,5,1,5
SO55018,245,540,2013-03-25,2013-04-01,2013-04-06,35,1,35
SO55018,234,540,2013-03-25,2013-04-01,2013-04-06,24,1,24
SO55019,124,1163,2013-03-25,2013-04-01,2013-04-06,2320,1,2320
SO55019,104,1163,2013-03-25,2013-04-01,2013-04-06,10,1,10
SO55019,295,1163,2013-03-25,2013-04-01,2013-04-06,5,1,5
SO55020,124,1083,2013-03-25,2013-04-01,2013-04-06,2320,1,2320
SO55020,104,1083,2013-03-25,2013-04-01,2013-04-06,10,1,10
SO55020,295,1083,2013-03-25,2013-04-01,2013-04-06,5,1,5
SO55021,151,3526,2013-03-25,2013-04-01,2013-04-06,742,1,742
SO55021,245,3526,2013-03-25,2013-04-01,2013-04-06,35,1,35
SO55022,155,5394,2013-03-25,2013-04-01,2013-04-06,1215,1,1215
SO55022,248,5394,2013-03-25,2013-04-01,2013-04-06,50,1,50
SO55023,166,15768,2013-03-25,2013-04-01,2013-04-06,9,1,9
SO55023,129,15768,2013-03-25,2013-04-01,2013-04-06,540,1,540
SO55024,161,17941,2013-03-25,2013-04-01,2013-04-06,2384,1,2384
SO55024,166,17941,2013-03-25,2013-04-01,2013-04-06,9,1,9
SO55025,142,7696,2013-03-25,2013-04-01,2013-04-06,2443,1,2443
SO55025,168,7696,2013-03-25,2013-04-01,2013-04-06,8,1,8
SO55026,121,910,2013-03-25,2013-04-01,2013-04-06,2295,1,2295
SO55026,259,910,2013-03-25,2013-04-01,2013-04-06,2,1,2
SO55027,126,3887,2013-03-25,2013-04-01,2013-04-06,540,1,540
SO55028,127,14747,2013-03-25,2013-04-01,2013-04-06,540,1,540
SO55028,285,14747,2013-03-25,2013-04-01,2013-04-06,21,1,21
SO55029,279,14732,2013-03-25,2013-04-01,2013-04-06,9,1,9
SO55029,128,14732,2013-03-25,2013-04-01,2013-04-06,540,1,540
SO55030,142,7491,2013-03-26,2013-04-02,2013-04-07,2443,1,2443
SO55030,168,7491,2013-03-26,2013-04-02,2013-04-07,8,1,8
SO55031,132,13903,2013-03-26,2013-04-02,2013-04-07,1120,1,1120
SO55032,134,5519,2013-03-26,2013-04-02,2013-04-07,1120,1,1120
SO55033,124,428,2013-03-26,2013-04-02,2013-04-07,2320,1,2320
SO55033,245,428,2013-03-26,2013-04-02,2013-04-07,35,1,35
SO55034,105,1777,2013-03-26,2013-04-02,2013-04-07,9,1,9
SO55034,295,1777,2013-03-26,2013-04-02,2013-04-07,5,1,5
SO55034,245,1777,2013-03-26,2013-04-02,2013-04-07,35,1,35
SO55035,289,1371,2013-03-26,2013-04-02,2013-04-07,5,1,5
SO55035,282,1371,2013-03-26,2013-04-02,2013-04-07,25,1,25
SO55035,259,1371,2013-03-26,2013-04-02,2013-04-07,2,1,2
SO55036,286,4732,2013-03-26,2013-04-02,2013-04-07,25,1,25
SO55037,283,4427,2013-03-26,2013-04-02,2013-04-07,30,1,30
SO55037,289,4427,2013-03-26,2013-04-02,2013-04-07,5,1,5
SO55037,174,4427,2013-03-26,2013-04-02,2013-04-07,22,1,22
SO55037,295,4427,2013-03-26,2013-04-02,2013-04-07,5,1,5
SO55037,104,4427,2013-03-26,2013-04-02,2013-04-07,10,1,10
SO55037,244,4427,2013-03-26,2013-04-02,2013-04-07,35,1,35
SO55038,284,10990,2013-03-26,2013-04-02,2013-04-07,35,1,35
SO55039,290,15180,2013-03-26,2013-04-02,2013-04-07,4,1,4
SO55039,245,15180,2013-03-26,2013-04-02,2013-04-07,35,1,35
SO55040,245,4585,2013-03-26,2013-04-02,2013-04-07,35,1,35
SO55041,290,2138,2013-03-26,2013-04-02,2013-04-07,4,1,4
SO55042,116,4633,2013-03-26,2013-04-02,2013-04-07,769,1,769
SO55042,283,4633,2013-03-26,2013-04-02,2013-04-07,30,1,30
SO55042,289,4633,2013-03-26,2013-04-02,2013-04-07,5,1,5
SO55042,244,4633,2013-03-26,2013-04-02,2013-04-07,35,1,35
SO55042,248,4633,2013-03-26,2013-04-02,2013-04-07,50,1,50
SO55043,290,16224,2013-03-26,2013-04-02,2013-04-07,4,1,4
SO55043,259,16224,2013-03-26,2013-04-02,2013-04-07,2,1,2
SO55044,290,809,2013-03-26,2013-04-02,2013-04-07,4,1,4
SO55044,285,809,2013-03-26,2013-04-02,2013-04-07,21,1,21
SO55044,259,809,2013-03-26,2013-04-02,2013-04-07,2,1,2
SO55044,281,809,2013-03-26,2013-04-02,2013-04-07,159,1,159
SO55045,291,712,2013-03-26,2013-04-02,2013-04-07,5,1,5
SO55046,291,204,2013-03-26,2013-04-02,2013-04-07,5,1,5
SO55047,290,224,2013-03-26,2013-04-02,2013-04-07,4,1,4
SO55047,287,224,2013-03-26,2013-04-02,2013-04-07,33,1,33
SO55047,244,224,2013-03-26,2013-04-02,2013-04-07,35,1,35
SO55048,283,12466,2013-03-26,2013-04-02,2013-04-07,30,1,30
SO55048,289,12466,2013-03-26,2013-04-02,2013-04-07,5,1,5
SO55049,289,1985,2013-03-26,2013-04-02,2013-04-07,5,1,5
SO55049,283,1985,2013-03-26,2013-04-02,2013-04-07,30,1,30
SO55049,244,1985,2013-03-26,2013-04-02,2013-04-07,35,1,35
SO55050,283,11228,2013-03-26,2013-04-02,2013-04-07,30,1,30
SO55050,289,11228,2013-03-26,2013-04-02,2013-04-07,5,1,5
SO55051,283,12381,2013-03-26,2013-04-02,2013-04-07,30,1,30
SO55051,289,12381,2013-03-26,2013-04-02,2013-04-07,5,1,5
SO55051,244,12381,2013-03-26,2013-04-02,2013-04-07,35,1,35
SO55052,283,11186,2013-03-26,2013-04-02,2013-04-07,30,1,30
SO55052,279,11186,2013-03-26,2013-04-02,2013-04-07,9,1,9
SO55053,104,10299,2013-03-26,2013-04-02,2013-04-07,10,1,10
SO55053,295,10299,2013-03-26,2013-04-02,2013-04-07,5,1,5
SO55053,278,10299,2013-03-26,2013-04-02,2013-04-07,54,1,54
SO55053,234,10299,2013-03-26,2013-04-02,2013-04-07,24,1,24
SO55054,104,9513,2013-03-26,2013-04-02,2013-04-07,10,1,10
SO55055,274,9118,2013-03-26,2013-04-02,2013-04-07,70,1,70
SO55055,166,9118,2013-03-26,2013-04-02,2013-04-07,9,1,9
SO55056,295,7064,2013-03-26,2013-04-02,2013-04-07,5,1,5
SO55056,251,7064,2013-03-26,2013-04-02,2013-04-07,50,1,50
SO55057,295,7106,2013-03-26,2013-04-02,2013-04-07,5,1,5
SO55057,244,7106,2013-03-26,2013-04-02,2013-04-07,35,1,35
SO55058,289,4157,2013-03-26,2013-04-02,2013-04-07,5,1,5
SO55058,260,4157,2013-03-26,2013-04-02,2013-04-07,120,1,120
SO55059,174,7756,2013-03-26,2013-04-02,2013-04-07,22,1,22
SO55059,245,7756,2013-03-26,2013-04-02,2013-04-07,35,1,35
SO55060,273,17463,2013-03-26,2013-04-02,2013-04-07,70,1,70
SO55061,273,4108,2013-03-26,2013-04-02,2013-04-07,70,1,70
SO55062,289,7170,2013-03-26,2013-04-02,2013-04-07,5,1,5
SO55062,259,7170,2013-03-26,2013-04-02,2013-04-07,2,1,2
SO55063,284,4616,2013-03-26,2013-04-02,2013-04-07,35,1,35
SO55063,289,4616,2013-03-26,2013-04-02,2013-04-07,5,1,5
SO55063,259,4616,2013-03-26,2013-04-02,2013-04-07,2,1,2
SO55064,290,4354,2013-03-26,2013-04-02,2013-04-07,4,1,4
SO55064,287,4354,2013-03-26,2013-04-02,2013-04-07,33,1,33
SO55064,245,4354,2013-03-26,2013-04-02,2013-04-07,35,1,35
SO55064,250,4354,2013-03-26,2013-04-02,2013-04-07,50,1,50
SO55064,166,4354,2013-03-26,2013-04-02,2013-04-07,9,1,9
SO55065,283,3866,2013-03-26,2013-04-02,2013-04-07,30,1,30
SO55066,286,5558,2013-03-26,2013-04-02,2013-04-07,25,1,25
SO55066,290,5558,2013-03-26,2013-04-02,2013-04-07,4,1,4
SO55066,259,5558,2013-03-26,2013-04-02,2013-04-07,2,1,2
SO55067,295,8276,2013-03-26,2013-04-02,2013-04-07,5,1,5
SO55067,166,8276,2013-03-26,2013-04-02,2013-04-07,9,1,9
SO55068,283,6741,2013-03-26,2013-04-02,2013-04-07,30,1,30
SO55068,280,6741,2013-03-26,2013-04-02,2013-04-07,9,1,9
SO55069,291,2494,2013-03-26,2013-04-02,2013-04-07,5,1,5
SO55069,288,2494,2013-03-26,2013-04-02,2013-04-07,29,1,29
SO55070,291,14315,2013-03-26,2013-04-02,2013-04-07,5,1,5
SO55070,259,14315,2013-03-26,2013-04-02,2013-04-07,2,1,2
SO55071,288,16154,2013-03-26,2013-04-02,2013-04-07,29,1,29
SO55071,291,16154,2013-03-26,2013-04-02,2013-04-07,5,1,5
SO55071,166,16154,2013-03-26,2013-04-02,2013-04-07,9,1,9
SO55072,291,14514,2013-03-26,2013-04-02,2013-04-07,5,1,5
SO55072,259,14514,2013-03-26,2013-04-02,2013-04-07,2,1,2
SO55073,289,1945,2013-03-26,2013-04-02,2013-04-07,5,1,5
SO55073,284,1945,2013-03-26,2013-04-02,2013-04-07,35,1,35
SO55074,289,4009,2013-03-26,2013-04-02,2013-04-07,5,1,5
SO55074,284,4009,2013-03-26,2013-04-02,2013-04-07,35,1,35
SO55074,244,4009,2013-03-26,2013-04-02,2013-04-07,35,1,35
SO55075,135,5899,2013-03-26,2013-04-02,2013-04-07,1701,1,1701
SO55075,248,5899,2013-03-26,2013-04-02,2013-04-07,50,1,50
SO55076,118,2991,2013-03-26,2013-04-02,2013-04-07,769,1,769
SO55076,274,2991,2013-03-26,2013-04-02,2013-04-07,70,1,70
SO55076,277,2991,2013-03-26,2013-04-02,2013-04-07,54,1,54
SO55077,122,1156,2013-03-26,2013-04-02,2013-04-07,2295,1,2295
SO55077,174,1156,2013-03-26,2013-04-02,2013-04-07,22,1,22
SO55077,245,1156,2013-03-26,2013-04-02,2013-04-07,35,1,35
SO55078,157,14539,2013-03-26,2013-04-02,2013-04-07,1215,1,1215
SO55078,295,14539,2013-03-26,2013-04-02,2013-04-07,5,1,5
SO55078,105,14539,2013-03-26,2013-04-02,2013-04-07,9,1,9
SO55079,136,11954,2013-03-26,2013-04-02,2013-04-07,1701,1,1701
SO55079,105,11954,2013-03-26,2013-04-02,2013-04-07,9,1,9
SO55079,168,11954,2013-03-26,2013-04-02,2013-04-07,8,1,8
SO55080,161,17953,2013-03-26,2013-04-02,2013-04-07,2384,1,2384
SO55080,288,17953,2013-03-26,2013-04-02,2013-04-07,29,1,29
SO55080,291,17953,2013-03-26,2013-04-02,2013-04-07,5,1,5
SO55080,247,17953,2013-03-26,2013-04-02,2013-04-07,55,1,55
SO55081,141,7726,2013-03-26,2013-04-02,2013-04-07,2443,1,2443
SO55081,105,7726,2013-03-26,2013-04-02,2013-04-07,9,1,9
SO55081,295,7726,2013-03-26,2013-04-02,2013-04-07,5,1,5
SO55081,166,7726,2013-03-26,2013-04-02,2013-04-07,9,1,9
SO55082,112,4793,2013-03-26,2013-04-02,2013-04-07,565,1,565
SO55082,166,4793,2013-03-26,2013-04-02,2013-04-07,9,1,9
SO55083,120,965,2013-03-26,2013-04-02,2013-04-07,2295,1,2295
SO55083,284,965,2013-03-26,2013-04-02,2013-04-07,35,1,35
SO55084,122,905,2013-03-26,2013-04-02,2013-04-07,2295,1,2295
SO55084,174,905,2013-03-26,2013-04-02,2013-04-07,22,1,22
SO55084,278,905,2013-03-26,2013-04-02,2013-04-07,54,1,54
SO55084,235,905,2013-03-26,2013-04-02,2013-04-07,24,1,24
SO55085,123,906,2013-03-26,2013-04-02,2013-04-07,2320,1,2320
SO55085,284,906,2013-03-26,2013-04-02,2013-04-07,35,1,35
SO55085,289,906,2013-03-26,2013-04-02,2013-04-07,5,1,5
SO55085,168,906,2013-03-26,2013-04-02,2013-04-07,8,1,8
SO55086,157,14282,2013-03-26,2013-04-02,2013-04-07,1215,1,1215
SO55086,246,14282,2013-03-26,2013-04-02,2013-04-07,35,1,35
SO55087,164,13671,2013-03-26,2013-04-02,2013-04-07,2384,1,2384
SO55087,246,13671,2013-03-26,2013-04-02,2013-04-07,35,1,35
SO55088,126,11337,2013-03-26,2013-04-02,2013-04-07,540,1,540
SO55088,285,11337,2013-03-26,2013-04-02,2013-04-07,21,1,21
SO55088,290,11337,2013-03-26,2013-04-02,2013-04-07,4,1,4
SO55088,244,11337,2013-03-26,2013-04-02,2013-04-07,35,1,35
SO55089,134,8672,2013-03-26,2013-04-02,2013-04-07,1120,1,1120
SO55089,248,8672,2013-03-26,2013-04-02,2013-04-07,50,1,50
SO55090,133,8502,2013-03-26,2013-04-02,2013-04-07,1120,1,1120
SO55091,131,12221,2013-03-26,2013-04-02,2013-04-07,1120,1,1120
SO55091,275,12221,2013-03-26,2013-04-02,2013-04-07,54,1,54
SO55092,131,12527,2013-03-27,2013-04-03,2013-04-08,1120,1,1120
SO55093,121,550,2013-03-27,2013-04-03,2013-04-08,2295,1,2295
SO55093,295,550,2013-03-27,2013-04-03,2013-04-08,5,1,5
SO55093,104,550,2013-03-27,2013-04-03,2013-04-08,10,1,10
SO55094,248,859,2013-03-27,2013-04-03,2013-04-08,50,1,50
SO55095,282,151,2013-03-27,2013-04-03,2013-04-08,25,1,25
SO55095,289,151,2013-03-27,2013-04-03,2013-04-08,5,1,5
SO55095,246,151,2013-03-27,2013-04-03,2013-04-08,35,1,35
SO55095,233,151,2013-03-27,2013-04-03,2013-04-08,24,1,24
SO55095,276,151,2013-03-27,2013-04-03,2013-04-08,54,1,54
SO55096,285,8604,2013-03-27,2013-04-03,2013-04-08,21,1,21
SO55096,290,8604,2013-03-27,2013-04-03,2013-04-08,4,1,4
SO55097,174,8568,2013-03-27,2013-04-03,2013-04-08,22,1,22
SO55097,276,8568,2013-03-27,2013-04-03,2013-04-08,54,1,54
SO55098,274,15665,2013-03-27,2013-04-03,2013-04-08,70,1,70
SO55098,278,15665,2013-03-27,2013-04-03,2013-04-08,54,1,54
SO55099,289,14224,2013-03-27,2013-04-03,2013-04-08,5,1,5
SO55099,245,14224,2013-03-27,2013-04-03,2013-04-08,35,1,35
SO55099,278,14224,2013-03-27,2013-04-03,2013-04-08,54,1,54
SO55099,166,14224,2013-03-27,2013-04-03,2013-04-08,9,1,9
SO55100,288,16388,2013-03-27,2013-04-03,2013-04-08,29,1,29
SO55100,291,16388,2013-03-27,2013-04-03,2013-04-08,5,1,5
SO55101,291,499,2013-03-27,2013-04-03,2013-04-08,5,1,5
SO55101,247,499,2013-03-27,2013-04-03,2013-04-08,55,1,55
SO55102,290,502,2013-03-27,2013-04-03,2013-04-08,4,1,4
SO55102,259,502,2013-03-27,2013-04-03,2013-04-08,2,1,2
SO55103,291,17006,2013-03-27,2013-04-03,2013-04-08,5,1,5
SO55103,259,17006,2013-03-27,2013-04-03,2013-04-08,2,1,2
SO55104,282,506,2013-03-27,2013-04-03,2013-04-08,25,1,25
SO55104,259,506,2013-03-27,2013-04-03,2013-04-08,2,1,2
SO55105,287,2763,2013-03-27,2013-04-03,2013-04-08,33,1,33
SO55105,290,2763,2013-03-27,2013-04-03,2013-04-08,4,1,4
SO55106,283,7756,2013-03-27,2013-04-03,2013-04-08,30,1,30
SO55107,289,502,2013-03-27,2013-04-03,2013-04-08,5,1,5
SO55107,283,502,2013-03-27,2013-04-03,2013-04-08,30,1,30
SO55107,174,502,2013-03-27,2013-04-03,2013-04-08,22,1,22
SO55107,246,502,2013-03-27,2013-04-03,2013-04-08,35,1,35
SO55108,289,11143,2013-03-27,2013-04-03,2013-04-08,5,1,5
SO55108,283,11143,2013-03-27,2013-04-03,2013-04-08,30,1,30
SO55108,174,11143,2013-03-27,2013-04-03,2013-04-08,22,1,22
SO55108,104,11143,2013-03-27,2013-04-03,2013-04-08,10,1,10
SO55108,295,11143,2013-03-27,2013-04-03,2013-04-08,5,1,5
SO55109,295,6028,2013-03-27,2013-04-03,2013-04-08,5,1,5
SO55109,104,6028,2013-03-27,2013-04-03,2013-04-08,10,1,10
SO55109,276,6028,2013-03-27,2013-04-03,2013-04-08,54,1,54
SO55109,233,6028,2013-03-27,2013-04-03,2013-04-08,24,1,24
SO55110,274,7808,2013-03-27,2013-04-03,2013-04-08,70,1,70
SO55110,250,7808,2013-03-27,2013-04-03,2013-04-08,50,1,50
SO55111,295,15450,2013-03-27,2013-04-03,2013-04-08,5,1,5
SO55112,273,7837,2013-03-27,2013-04-03,2013-04-08,70,1,70
SO55112,166,7837,2013-03-27,2013-04-03,2013-04-08,9,1,9
SO55112,248,7837,2013-03-27,2013-04-03,2013-04-08,50,1,50
SO55113,295,6162,2013-03-27,2013-04-03,2013-04-08,5,1,5
SO55113,247,6162,2013-03-27,2013-04-03,2013-04-08,55,1,55
SO55114,289,7322,2013-03-27,2013-04-03,2013-04-08,5,1,5
SO55114,168,7322,2013-03-27,2013-04-03,2013-04-08,8,1,8
SO55115,174,3712,2013-03-27,2013-04-03,2013-04-08,22,1,22
SO55115,249,3712,2013-03-27,2013-04-03,2013-04-08,50,1,50
SO55116,282,5459,2013-03-27,2013-04-03,2013-04-08,25,1,25
