sls_ord_num,sls_prd_key,sls_cust_id,sls_order_dt,sls_ship_dt,sls_due_dt,sls_sales,sls_quantity,sls_price
SO45198,BK-R93R-52,14847,20110721,20110728,20110802,3578,1,3578
SO45199,BK-M82S-44,29476,20110721,20110728,20110802,3400,1,3400
SO45200,BK-R93R-44,29148,20110721,20110728,20110802,3578,1,3578
SO45201,BK-R93R-48,29168,20110721,20110728,20110802,3578,1,3578
SO45202,BK-R93R-56,19094,20110721,20110728,20110802,3578,1,3578
SO45203,BK-R93R-56,18907,20110721,20110728,20110802,3578,1,3578
SO45204,BK-M82S-42,11460,20110721,20110728,20110802,3400,1,3400
SO45205,BK-M82S-38,28420,20110722,20110729,20110803,3400,1,3400
SO45206,BK-R93R-52,12474,20110722,20110729,20110803,3578,1,3578
SO45207,BK-R93R-48,29156,20110722,20110729,20110803,3578,1,3578
SO45208,BK-M82S-38,19884,20110722,20110729,20110803,3400,1,3400
SO45209,BK-R93R-56,29201,20110722,20110729,20110803,3578,1,3578
SO45210,BK-R93R-44,29239,20110722,20110729,20110803,3578,1,3578
SO45211,BK-R93R-44,18724,20110722,20110729,20110803,3578,1,3578
SO45212,BK-R93R-56,18729,20110722,20110729,20110803,3578,1,3578
SO45213,BK-M82B-42,11464,20110722,20110729,20110803,3375,1,3375
SO45214,BK-R93R-62,12464,20110723,20110730,20110804,3578,1,3578
SO45215,BK-R93R-48,29208,20110723,20110730,20110804,3578,1,3578
SO45216,BK-R93R-52,29261,20110723,20110730,20110804,3578,1,3578
SO45217,BK-R93R-56,29144,20110724,20110731,20110805,3578,1,3578
SO45218,BK-M82S-42,25982,20110724,20110731,20110805,3400,1,3400
SO45219,BK-R93R-52,22893,20110724,20110731,20110805,3578,1,3578
SO45220,BK-R93R-48,29207,20110724,20110731,20110805,3578,1,3578
SO45221,BK-R93R-56,22903,20110724,20110731,20110805,3578,1,3578
SO45222,BK-R50R-52,14728,20110724,20110731,20110805,699,1,699
SO45223,BK-R93R-48,18930,20110724,20110731,20110805,3578,1,3578
SO45224,BK-R93R-44,18723,20110724,20110731,20110805,3578,1,3578
SO45225,BK-R50B-44,14653,20110725,20110801,20110806,699,1,699
SO45226,BK-R50B-52,14662,20110725,20110801,20110806,699,1,699
SO45227,BK-R50R-60,14726,20110725,20110801,20110806,699,1,699
SO45228,BK-R93R-56,18768,20110725,20110801,20110806,3578,1,3578
SO45229,BK-M82B-42,11387,20110726,20110802,20110807,3375,1,3375
SO45230,BK-R93R-52,29242,20110726,20110802,20110807,3578,1,3578
SO45231,BK-R93R-56,18908,20110726,20110802,20110807,3578,1,3578
SO45232,BK-R93R-62,18736,20110726,20110802,20110807,3578,1,3578
SO45233,BK-M82S-38,11472,20110726,20110802,20110807,3400,1,3400
SO45234,BK-R50R-48,18009,20110727,20110803,20110808,699,1,699
SO45235,BK-R93R-56,29147,20110727,20110803,20110808,3578,1,3578
SO45236,BK-R93R-48,18731,20110727,20110803,20110808,3578,1,3578
SO45237,BK-R93R-56,18737,20110727,20110803,20110808,3578,1,3578
SO45238,BK-M82S-44,11459,20110727,20110803,20110808,3400,1,3400
SO45239,BK-R50R-48,19420,20110728,20110804,20110809,699,1,699
SO45240,BK-R93R-62,29155,20110728,20110804,20110809,3578,1,3578
SO45241,BK-R93R-44,29203,20110728,20110804,20110809,3578,1,3578
SO45242,BK-R93R-44,29223,20110728,20110804,20110809,3578,1,3578
SO45243,BK-R50B-60,25715,20110728,20110804,20110809,699,1,699
SO45244,BK-M82B-44,11756,20110728,20110804,20110809,3375,1,3375
SO45245,BK-R93R-62,18928,20110729,20110805,20110810,3578,1,3578
SO45246,BK-R93R-62,18709,20110729,20110805,20110810,3578,1,3578
SO45247,BK-R50B-60,25716,20110729,20110805,20110810,699,1,699
SO45248,BK-M82S-38,11451,20110729,20110805,20110810,3400,1,3400
SO45249,BK-R93R-62,14928,20110730,20110806,20110811,3578,1,3578
SO45250,BK-R93R-62,14147,20110730,20110806,20110811,3578,1,3578
SO45251,BK-R50B-60,19422,20110730,20110806,20110811,699,1,699
SO45252,BK-R93R-48,22877,20110730,20110806,20110811,3578,1,3578
SO45253,BK-R93R-56,29237,20110730,20110806,20110811,3578,1,3578
SO45254,BK-R93R-56,29252,20110730,20110806,20110811,3578,1,3578
SO45255,BK-R93R-56,29258,20110730,20110806,20110811,3578,1,3578
SO45256,BK-R50B-62,14664,20110730,20110806,20110811,699,1,699
SO45257,BK-R93R-56,18718,20110730,20110806,20110811,3578,1,3578
SO45258,BK-R50B-48,25712,20110730,20110806,20110811,699,1,699
SO45259,BK-R93R-56,29225,20110731,20110807,20110812,3578,1,3578
SO45260,BK-R93R-62,29150,20110731,20110807,20110812,3578,1,3578
SO45261,BK-R93R-48,29175,20110731,20110807,20110812,3578,1,3578
SO45262,BK-R93R-52,29265,20110731,20110807,20110812,3578,1,3578
SO45263,BK-R50B-48,14722,20110731,20110807,20110812,699,1,699
SO45264,BK-M82B-42,11454,20110731,20110807,20110812,3375,1,3375
SO45265,BK-M82B-44,11461,20110731,20110807,20110812,3375,1,3375
SO45345,BK-R93R-52,15048,20110801,20110808,20110813,3578,1,3578
SO45346,BK-R93R-48,28648,20110801,20110808,20110813,3578,1,3578
SO45347,BK-R50B-52,14733,20110801,20110808,20110813,699,1,699
SO45348,BK-R93R-44,19562,20110801,20110808,20110813,3578,1,3578
SO45349,BK-R93R-48,19568,20110801,20110808,20110813,3578,1,3578
SO45350,BK-R93R-44,19613,20110801,20110808,20110813,3578,1,3578
SO45351,BK-R93R-52,12520,20110802,20110809,20110814,3578,1,3578
SO45352,BK-R93R-52,15081,20110802,20110809,20110814,3578,1,3578
SO45353,BK-R93R-62,28630,20110802,20110809,20110814,3578,1,3578
SO45354,BK-R50B-48,19432,20110802,20110809,20110814,699,1,699
SO45355,BK-R93R-48,28778,20110802,20110809,20110814,3578,1,3578
SO45356,BK-R93R-52,19096,20110802,20110809,20110814,3578,1,3578
SO45357,BK-M82B-48,28443,20110803,20110810,20110815,3375,1,3375
SO45358,BK-R93R-48,23172,20110803,20110810,20110815,3578,1,3578
SO45359,BK-R93R-52,11227,20110803,20110810,20110815,3578,1,3578
SO45360,BK-R93R-52,28036,20110803,20110810,20110815,3578,1,3578
SO45361,BK-R93R-48,23057,20110803,20110810,20110815,3578,1,3578
SO45362,BK-R93R-52,19271,20110803,20110810,20110815,3578,1,3578
SO45363,BK-R93R-48,19565,20110803,20110810,20110815,3578,1,3578
SO45364,BK-R93R-44,14161,20110804,20110811,20110816,3578,1,3578
SO45365,BK-R93R-52,15078,20110804,20110811,20110816,3578,1,3578
SO45366,BK-R50R-52,18011,20110804,20110811,20110816,699,1,699
SO45367,BK-R50R-48,20561,20110804,20110811,20110816,699,1,699
SO45368,BK-R50R-48,14732,20110804,20110811,20110816,699,1,699
SO45369,BK-R93R-56,19269,20110804,20110811,20110816,3578,1,3578
SO45370,BK-R93R-48,19270,20110804,20110811,20110816,3578,1,3578
SO45371,BK-R93R-62,15062,20110805,20110812,20110817,3578,1,3578
SO45372,BK-M82B-38,28449,20110805,20110812,20110817,3375,1,3375
SO45373,BK-M82B-42,25994,20110805,20110812,20110817,3375,1,3375
SO45374,BK-R93R-48,22996,20110805,20110812,20110817,3578,1,3578
SO45375,BK-R93R-52,19596,20110805,20110812,20110817,3578,1,3578
SO45376,BK-M82S-38,11761,20110805,20110812,20110817,3400,1,3400
SO45377,BK-R93R-52,15077,20110806,20110813,20110818,3578,1,3578
SO45378,BK-R93R-62,28178,20110806,20110813,20110818,3578,1,3578
SO45379,BK-R93R-52,28363,20110806,20110813,20110818,3578,1,3578
SO45380,BK-R50R-62,18010,20110806,20110813,20110818,699,1,699
SO45381,BK-M82S-38,19988,20110806,20110813,20110818,3400,1,3400
SO45382,BK-R93R-52,11129,20110806,20110813,20110818,3578,1,3578
SO45383,BK-R50B-58,14734,20110806,20110813,20110818,699,1,699
SO45384,BK-R50B-44,26789,20110806,20110813,20110818,699,1,699
SO45385,BK-R50B-60,14735,20110806,20110813,20110818,699,1,699
SO45386,BK-R93R-48,19607,20110806,20110813,20110818,3578,1,3578
SO45387,BK-R93R-62,11224,20110807,20110814,20110819,3578,1,3578
SO45388,BK-M82B-44,25986,20110807,20110814,20110819,3375,1,3375
SO45389,BK-R93R-62,11090,20110807,20110814,20110819,3578,1,3578
SO45390,BK-R93R-62,19560,20110807,20110814,20110819,3578,1,3578
SO45391,BK-R93R-52,19588,20110807,20110814,20110819,3578,1,3578
SO45392,BK-M82S-38,11762,20110807,20110814,20110819,3400,1,3400
SO45393,BK-R93R-48,14171,20110808,20110815,20110820,3578,1,3578
SO45394,BK-M82B-38,11468,20110808,20110815,20110820,3375,1,3375
SO45395,BK-R93R-52,29352,20110808,20110815,20110820,3578,1,3578
SO45396,BK-R93R-48,19594,20110808,20110815,20110820,3578,1,3578
SO45397,BK-R93R-52,15051,20110809,20110816,20110821,3578,1,3578
SO45398,BK-R93R-48,15059,20110809,20110816,20110821,3578,1,3578
SO45399,BK-R93R-44,19598,20110809,20110816,20110821,3578,1,3578
SO45400,BK-R93R-52,14162,20110810,20110817,20110822,3578,1,3578
SO45401,BK-R93R-62,15058,20110810,20110817,20110822,3578,1,3578
SO45402,BK-M82S-38,11413,20110810,20110817,20110822,3400,1,3400
SO45403,BK-R93R-56,23114,20110810,20110817,20110822,3578,1,3578
SO45404,BK-R93R-62,11217,20110810,20110817,20110822,3578,1,3578
SO45405,BK-R93R-48,23209,20110810,20110817,20110822,3578,1,3578
SO45406,BK-M82B-48,25987,20110810,20110817,20110822,3375,1,3375
SO45407,BK-R93R-56,29285,20110810,20110817,20110822,3578,1,3578
SO45408,BK-R93R-56,29326,20110810,20110817,20110822,3578,1,3578
SO45409,BK-R93R-48,19612,20110810,20110817,20110822,3578,1,3578
SO45410,BK-R93R-62,14149,20110811,20110818,20110823,3578,1,3578
SO45411,BK-R93R-52,28197,20110811,20110818,20110823,3578,1,3578
SO45412,BK-R93R-62,23137,20110811,20110818,20110823,3578,1,3578
SO45413,BK-R93R-48,11191,20110811,20110818,20110823,3578,1,3578
SO45414,BK-R50R-52,18038,20110811,20110818,20110823,699,1,699
SO45415,BK-R93R-48,28092,20110811,20110818,20110823,3578,1,3578
SO45416,BK-R93R-62,28161,20110811,20110818,20110823,3578,1,3578
SO45417,BK-R93R-62,28620,20110811,20110818,20110823,3578,1,3578
SO45418,BK-R93R-44,19264,20110811,20110818,20110823,3578,1,3578
SO45419,BK-R93R-56,19555,20110811,20110818,20110823,3578,1,3578
SO45420,BK-R93R-52,19561,20110811,20110818,20110823,3578,1,3578
SO45421,BK-R93R-52,19576,20110811,20110818,20110823,3578,1,3578
SO45422,BK-R93R-62,28198,20110812,20110819,20110824,3578,1,3578
SO45423,BK-M82B-38,19997,20110812,20110819,20110824,3375,1,3375
SO45424,BK-R93R-44,28165,20110812,20110819,20110824,3578,1,3578
SO45425,BK-R93R-62,15056,20110813,20110820,20110825,3578,1,3578
SO45426,BK-R93R-48,14164,20110813,20110820,20110825,3578,1,3578
SO45427,BK-M82B-42,29481,20110813,20110820,20110825,3375,1,3375
SO45428,BK-M82S-44,11414,20110813,20110820,20110825,3400,1,3400
SO45429,BK-R93R-62,28129,20110813,20110820,20110825,3578,1,3578
SO45430,BK-R93R-48,28176,20110813,20110820,20110825,3578,1,3578
SO45431,BK-R93R-44,28013,20110813,20110820,20110825,3578,1,3578
SO45432,BK-R93R-48,14167,20110814,20110821,20110826,3578,1,3578
SO45433,BK-R93R-62,12547,20110814,20110821,20110826,3578,1,3578
SO45434,BK-R93R-44,11252,20110814,20110821,20110826,3578,1,3578
SO45435,BK-R50B-62,20562,20110814,20110821,20110826,699,1,699
SO45436,BK-R93R-48,28130,20110814,20110821,20110826,3578,1,3578
SO45437,BK-R93R-48,28169,20110814,20110821,20110826,3578,1,3578
SO45438,BK-R93R-62,29334,20110814,20110821,20110826,3578,1,3578
SO45439,BK-R50R-44,25823,20110814,20110821,20110826,699,1,699
SO45440,BK-R93R-48,14198,20110815,20110822,20110827,3578,1,3578
SO45441,BK-R93R-48,11216,20110815,20110822,20110827,3578,1,3578
SO45442,BK-R93R-56,29335,20110815,20110822,20110827,3578,1,3578
SO45443,BK-R93R-52,29350,20110815,20110822,20110827,3578,1,3578
SO45444,BK-R93R-62,19102,20110815,20110822,20110827,3578,1,3578
SO45445,BK-R93R-62,19105,20110815,20110822,20110827,3578,1,3578
SO45446,BK-M82S-42,25990,20110816,20110823,20110828,3400,1,3400
SO45447,BK-R93R-52,19558,20110816,20110823,20110828,3578,1,3578
SO45448,BK-R50R-62,25718,20110816,20110823,20110828,699,1,699
SO45449,BK-R93R-62,14189,20110817,20110824,20110829,3578,1,3578
SO45450,BK-R93R-48,28624,20110817,20110824,20110829,3578,1,3578
SO45451,BK-R93R-44,29279,20110817,20110824,20110829,3578,1,3578
SO45452,BK-R93R-56,19559,20110817,20110824,20110829,3578,1,3578
SO45453,BK-R93R-44,12549,20110818,20110825,20110830,3578,1,3578
SO45454,BK-R93R-48,23074,20110818,20110825,20110830,3578,1,3578
SO45455,BK-R93R-62,14163,20110819,20110826,20110831,3578,1,3578
SO45456,BK-R93R-48,23113,20110819,20110826,20110831,3578,1,3578
SO45457,BK-R93R-52,27752,20110819,20110826,20110831,3578,1,3578
SO45458,BK-R93R-44,19599,20110819,20110826,20110831,3578,1,3578
SO45459,BK-R93R-62,19605,20110819,20110826,20110831,3578,1,3578
SO45460,BK-R50B-60,25822,20110819,20110826,20110831,699,1,699
SO45461,BK-R93R-44,28646,20110820,20110827,20110901,3578,1,3578
SO45462,BK-R93R-62,28647,20110820,20110827,20110901,3578,1,3578
SO45463,BK-R93R-48,11171,20110820,20110827,20110901,3578,1,3578
SO45464,BK-R93R-56,19586,20110820,20110827,20110901,3578,1,3578
SO45465,BK-R50B-52,25819,20110820,20110827,20110901,699,1,699
SO45466,BK-R93R-44,19611,20110821,20110828,20110902,3578,1,3578
SO45467,BK-M82S-42,11422,20110822,20110829,20110903,3400,1,3400
SO45468,BK-R93R-44,23164,20110822,20110829,20110903,3578,1,3578
SO45469,BK-M82B-44,19989,20110822,20110829,20110903,3375,1,3375
SO45470,BK-R93R-48,28177,20110822,20110829,20110903,3578,1,3578
SO45471,BK-R93R-52,29280,20110822,20110829,20110903,3578,1,3578
SO45472,BK-R93R-52,19095,20110822,20110829,20110903,3578,1,3578
SO45473,BK-R93R-62,19592,20110822,20110829,20110903,3578,1,3578
SO45474,BK-R93R-62,19595,20110822,20110829,20110903,3578,1,3578
SO45475,BK-R93R-52,19601,20110822,20110829,20110903,3578,1,3578
SO45476,BK-R93R-56,19614,20110822,20110829,20110903,3578,1,3578
SO45477,BK-R93R-52,14160,20110823,20110830,20110904,3578,1,3578
SO45478,BK-R93R-52,29354,20110823,20110830,20110904,3578,1,3578
SO45479,BK-R93R-52,19099,20110823,20110830,20110904,3578,1,3578
SO45480,BK-R93R-52,19564,20110823,20110830,20110904,3578,1,3578
SO45481,BK-R93R-52,19563,20110823,20110830,20110904,3578,1,3578
SO45482,BK-R93R-62,12522,20110824,20110831,20110905,3578,1,3578
SO45483,BK-R93R-56,14181,20110824,20110831,20110905,3578,1,3578
SO45484,BK-R93R-52,23267,20110824,20110831,20110905,3578,1,3578
SO45485,BK-R93R-48,11257,20110824,20110831,20110905,3578,1,3578
SO45486,BK-R50R-62,14737,20110824,20110831,20110905,699,1,699
SO45487,BK-R93R-52,19556,20110824,20110831,20110905,3578,1,3578
SO45488,BK-R93R-44,19577,20110824,20110831,20110905,3578,1,3578
SO45489,BK-R93R-62,19602,20110824,20110831,20110905,3578,1,3578
SO45490,BK-R93R-52,22976,20110824,20110831,20110905,3578,1,3578
SO45491,BK-R93R-44,27672,20110825,20110901,20110906,3578,1,3578
SO45492,BK-R50R-52,19429,20110825,20110901,20110906,699,1,699
SO45493,BK-R50R-58,14731,20110825,20110901,20110906,699,1,699
SO45494,BK-R93R-62,19609,20110825,20110901,20110906,3578,1,3578
SO45495,BK-R50B-52,25821,20110825,20110901,20110906,699,1,699
SO45496,BK-R93R-56,29340,20110826,20110902,20110907,3578,1,3578
SO45497,BK-R93R-44,28354,20110826,20110902,20110907,3578,1,3578
SO45498,BK-R93R-48,28574,20110826,20110902,20110907,3578,1,3578
SO45499,BK-R93R-56,28626,20110826,20110902,20110907,3578,1,3578
SO45500,BK-R93R-48,11189,20110826,20110902,20110907,3578,1,3578
SO45501,BK-M82B-44,25993,20110826,20110902,20110907,3375,1,3375
SO45502,BK-R93R-56,28173,20110826,20110902,20110907,3578,1,3578
SO45503,BK-R93R-56,22995,20110826,20110902,20110907,3578,1,3578
SO45504,BK-R50B-48,14730,20110826,20110902,20110907,699,1,699
SO45505,BK-R93R-52,19593,20110826,20110902,20110907,3578,1,3578
SO45506,BK-R93R-44,19615,20110826,20110902,20110907,3578,1,3578
SO45507,BK-R93R-56,19616,20110826,20110902,20110907,3578,1,3578
SO45508,BK-R93R-62,12510,20110827,20110903,20110908,3578,1,3578
SO45509,BK-R93R-62,14148,20110827,20110903,20110908,3578,1,3578
SO45510,BK-R93R-62,22998,20110827,20110903,20110908,3578,1,3578
SO45511,BK-R93R-44,12523,20110828,20110904,20110909,3578,1,3578
SO45512,BK-R93R-48,11175,20110828,20110904,20110909,3578,1,3578
SO45513,BK-M82B-38,25996,20110828,20110904,20110909,3375,1,3375
SO45514,BK-R93R-56,28051,20110828,20110904,20110909,3578,1,3578
SO45515,BK-R93R-62,19557,20110828,20110904,20110909,3578,1,3578
SO45580,BK-R93R-62,14428,20110829,20110905,20110910,3578,1,3578
SO45581,BK-R93R-52,11263,20110829,20110905,20110910,3578,1,3578
SO45582,BK-R93R-48,28656,20110829,20110905,20110910,3578,1,3578
SO45583,BK-R93R-44,11274,20110829,20110905,20110910,3578,1,3578
SO45584,BK-R50B-62,25828,20110829,20110905,20110910,699,1,699
SO45585,BK-M82B-48,11905,20110829,20110905,20110910,3375,1,3375
SO45586,BK-R93R-44,12613,20110830,20110906,20110911,3578,1,3578
SO45587,BK-R93R-62,11531,20110830,20110906,20110911,3578,1,3578
SO45588,BK-R93R-52,11275,20110830,20110906,20110911,3578,1,3578
SO45589,BK-R93R-56,19784,20110830,20110906,20110911,3578,1,3578
SO45590,BK-R93R-44,19763,20110830,20110906,20110911,3578,1,3578
SO45591,BK-R50R-44,25831,20110830,20110906,20110911,699,1,699
SO45592,BK-M82S-42,11897,20110830,20110906,20110911,3400,1,3400
SO45593,BK-R93R-62,15118,20110831,20110907,20110912,3578,1,3578
SO45594,BK-R93R-48,11282,20110831,20110907,20110912,3578,1,3578
SO45595,BK-R93R-56,11515,20110831,20110907,20110912,3578,1,3578
SO45596,BK-R50B-58,20564,20110831,20110907,20110912,699,1,699
SO45597,BK-R50R-48,14740,20110831,20110907,20110912,699,1,699
SO45598,BK-R50B-48,14744,20110831,20110907,20110912,699,1,699
SO45599,BK-R93R-48,19794,20110831,20110907,20110912,3578,1,3578
SO45600,BK-R93R-52,19628,20110831,20110907,20110912,3578,1,3578
SO45601,BK-M82B-38,11893,20110831,20110907,20110912,3375,1,3375
SO45602,BK-R93R-48,12607,20110901,20110908,20110913,3578,1,3578
SO45603,BK-R93R-48,11296,20110901,20110908,20110913,3578,1,3578
SO45604,BK-R93R-56,11317,20110901,20110908,20110913,3578,1,3578
SO45605,BK-R93R-44,11626,20110901,20110908,20110913,3578,1,3578
SO45606,BK-R93R-48,19967,20110901,20110908,20110913,3578,1,3578
SO45607,BK-R50R-52,25830,20110901,20110908,20110913,699,1,699
SO45608,BK-M82B-42,11896,20110901,20110908,20110913,3375,1,3375
SO45609,BK-R93R-44,14774,20110901,20110908,20110913,3578,1,3578
SO45610,BK-R93R-62,11303,20110902,20110909,20110914,3578,1,3578
SO45611,BK-R93R-62,11535,20110902,20110909,20110914,3578,1,3578
SO45612,BK-R93R-48,14795,20110902,20110909,20110914,3578,1,3578
SO45613,BK-R93R-56,11522,20110903,20110910,20110915,3578,1,3578
SO45614,BK-R93R-48,23385,20110903,20110910,20110915,3578,1,3578
SO45615,BK-R50B-52,18137,20110903,20110910,20110915,699,1,699
SO45616,BK-R93R-56,14800,20110903,20110910,20110915,3578,1,3578
SO45617,BK-R93R-44,15354,20110903,20110910,20110915,3578,1,3578
SO45618,BK-R93R-44,12618,20110903,20110910,20110915,3578,1,3578
SO45619,BK-R93R-44,19787,20110903,20110910,20110915,3578,1,3578
SO45620,BK-R93R-56,19951,20110903,20110910,20110915,3578,1,3578
SO45621,BK-M82S-44,11768,20110903,20110910,20110915,3400,1,3400
SO45622,BK-M82S-38,28470,20110904,20110911,20110916,3400,1,3400
SO45623,BK-R93R-44,14769,20110904,20110911,20110916,3578,1,3578
SO45624,BK-R93R-52,11291,20110904,20110911,20110916,3578,1,3578
SO45625,BK-R93R-56,11307,20110904,20110911,20110916,3578,1,3578
SO45626,BK-R93R-62,11259,20110904,20110911,20110916,3578,1,3578
SO45627,BK-R50R-62,18039,20110904,20110911,20110916,699,1,699
SO45628,BK-R93R-56,19795,20110904,20110911,20110916,3578,1,3578
SO45629,BK-M82S-48,11892,20110904,20110911,20110916,3400,1,3400
SO45630,BK-M82B-48,11899,20110904,20110911,20110916,3375,1,3375
SO45631,BK-M82B-44,11237,20110905,20110912,20110917,3375,1,3375
SO45632,BK-R93R-56,14775,20110905,20110912,20110917,3578,1,3578
SO45633,BK-M82B-48,26011,20110905,20110912,20110917,3375,1,3375
SO45634,BK-R93R-56,19766,20110905,20110912,20110917,3578,1,3578
SO45635,BK-R93R-52,23351,20110906,20110913,20110918,3578,1,3578
SO45636,BK-R93R-44,11302,20110906,20110913,20110918,3578,1,3578
SO45637,BK-R93R-56,11525,20110906,20110913,20110918,3578,1,3578
SO45638,BK-R50R-62,14746,20110906,20110913,20110918,699,1,699
SO45639,BK-R93R-44,19782,20110906,20110913,20110918,3578,1,3578
SO45640,BK-R93R-44,19964,20110906,20110913,20110918,3578,1,3578
SO45641,BK-R93R-44,23306,20110907,20110914,20110919,3578,1,3578
SO45642,BK-R93R-52,11623,20110907,20110914,20110919,3578,1,3578
SO45643,BK-R93R-62,14541,20110908,20110915,20110920,3578,1,3578
SO45644,BK-M82B-44,28458,20110908,20110915,20110920,3375,1,3375
SO45645,BK-M82B-48,11482,20110908,20110915,20110920,3375,1,3375
SO45646,BK-R93R-48,11289,20110908,20110915,20110920,3578,1,3578
SO45647,BK-M82S-48,25997,20110908,20110915,20110920,3400,1,3400
SO45648,BK-R93R-48,19791,20110908,20110915,20110920,3578,1,3578
SO45649,BK-R93R-62,11319,20110909,20110916,20110921,3578,1,3578
SO45650,BK-R93R-48,28652,20110909,20110916,20110921,3578,1,3578
SO45651,BK-R93R-44,19771,20110909,20110916,20110921,3578,1,3578
SO45652,BK-R50B-60,25826,20110909,20110916,20110921,699,1,699
SO45653,BK-M82S-48,11764,20110909,20110916,20110921,3400,1,3400
SO45654,BK-M82B-38,28478,20110910,20110917,20110922,3375,1,3375
SO45655,BK-R93R-48,11323,20110910,20110917,20110922,3578,1,3578
SO45656,BK-R93R-52,11617,20110910,20110917,20110922,3578,1,3578
SO45657,BK-R93R-44,11266,20110910,20110917,20110922,3578,1,3578
SO45658,BK-R93R-48,11270,20110910,20110917,20110922,3578,1,3578
SO45659,BK-M82B-42,26003,20110910,20110917,20110922,3375,1,3375
SO45660,BK-R93R-48,19797,20110910,20110917,20110922,3578,1,3578
SO45661,BK-R50B-52,25827,20110910,20110917,20110922,699,1,699
SO45662,BK-M82B-44,11906,20110910,20110917,20110922,3375,1,3375
SO45663,BK-M82S-48,11901,20110910,20110917,20110922,3400,1,3400
SO45664,BK-R93R-48,14713,20110911,20110918,20110923,3578,1,3578
SO45665,BK-M82S-44,26004,20110911,20110918,20110923,3400,1,3400
SO45666,BK-R50R-44,14738,20110911,20110918,20110923,699,1,699
SO45667,BK-R93R-56,19957,20110911,20110918,20110923,3578,1,3578
SO45668,BK-R93R-48,11298,20110912,20110919,20110924,3578,1,3578
SO45669,BK-R93R-56,11528,20110912,20110919,20110924,3578,1,3578
SO45670,BK-R93R-62,11541,20110912,20110919,20110924,3578,1,3578
SO45671,BK-R93R-48,11628,20110912,20110919,20110924,3578,1,3578
SO45672,BK-R50B-48,19438,20110912,20110919,20110924,699,1,699
SO45673,BK-R93R-48,19790,20110912,20110919,20110924,3578,1,3578
SO45674,BK-R93R-56,19948,20110912,20110919,20110924,3578,1,3578
SO45675,BK-R50B-48,25829,20110912,20110919,20110924,699,1,699
SO45676,BK-M82B-42,11765,20110912,20110919,20110924,3375,1,3375
SO45677,BK-M82B-38,11895,20110912,20110919,20110924,3375,1,3375
SO45678,BK-R93R-52,11281,20110913,20110920,20110925,3578,1,3578
SO45679,BK-R93R-56,11540,20110913,20110920,20110925,3578,1,3578
SO45680,BK-R93R-62,23283,20110913,20110920,20110925,3578,1,3578
SO45681,BK-R93R-56,19789,20110913,20110920,20110925,3578,1,3578
SO45682,BK-R93R-48,19950,20110913,20110920,20110925,3578,1,3578
SO45683,BK-R93R-44,14709,20110914,20110921,20110926,3578,1,3578
SO45684,BK-M82S-42,11485,20110914,20110921,20110926,3400,1,3400
SO45685,BK-R50R-60,18132,20110914,20110921,20110926,699,1,699
SO45686,BK-M82S-44,25998,20110914,20110921,20110926,3400,1,3400
SO45687,BK-M82S-38,26005,20110914,20110921,20110926,3400,1,3400
SO45688,BK-R50R-58,14741,20110914,20110921,20110926,699,1,699
SO45689,BK-R93R-48,19773,20110914,20110921,20110926,3578,1,3578
SO45690,BK-R93R-62,19958,20110914,20110921,20110926,3578,1,3578
SO45691,BK-M82S-38,11898,20110914,20110921,20110926,3400,1,3400
SO45692,BK-R93R-52,14425,20110915,20110922,20110927,3578,1,3578
SO45693,BK-R93R-52,15083,20110915,20110922,20110927,3578,1,3578
SO45694,BK-R93R-48,15097,20110915,20110922,20110927,3578,1,3578
SO45695,BK-R93R-44,11292,20110915,20110922,20110927,3578,1,3578
SO45696,BK-R93R-56,11326,20110915,20110922,20110927,3578,1,3578
SO45697,BK-R93R-56,11516,20110915,20110922,20110927,3578,1,3578
SO45698,BK-R50R-44,14747,20110915,20110922,20110927,699,1,699
SO45699,BK-R50B-62,14750,20110915,20110922,20110927,699,1,699
SO45700,BK-R93R-62,11278,20110916,20110923,20110928,3578,1,3578
SO45701,BK-R93R-44,11538,20110916,20110923,20110928,3578,1,3578
SO45702,BK-R50R-58,18131,20110916,20110923,20110928,699,1,699
SO45703,BK-R93R-62,19947,20110916,20110923,20110928,3578,1,3578
SO45704,BK-R93R-48,14772,20110917,20110924,20110929,3578,1,3578
SO45705,BK-R93R-44,23378,20110917,20110924,20110929,3578,1,3578
SO45706,BK-R93R-52,11267,20110917,20110924,20110929,3578,1,3578
SO45707,BK-M82S-42,11904,20110917,20110924,20110929,3400,1,3400
SO45708,BK-R93R-52,19765,20110917,20110924,20110929,3578,1,3578
SO45709,BK-R93R-52,19793,20110917,20110924,20110929,3578,1,3578
SO45710,BK-R93R-62,19963,20110917,20110924,20110929,3578,1,3578
SO45711,BK-R93R-52,19621,20110917,20110924,20110929,3578,1,3578
SO45712,BK-M82S-44,11767,20110917,20110924,20110929,3400,1,3400
SO45713,BK-R93R-56,15088,20110918,20110925,20110930,3578,1,3578
SO45714,BK-R93R-48,11534,20110918,20110925,20110930,3578,1,3578
SO45715,BK-R93R-62,19770,20110918,20110925,20110930,3578,1,3578
SO45716,BK-R93R-62,19783,20110918,20110925,20110930,3578,1,3578
SO45717,BK-R93R-62,11325,20110919,20110926,20111001,3578,1,3578
SO45718,BK-R93R-44,11272,20110919,20110926,20111001,3578,1,3578
SO45719,BK-M82B-44,20000,20110919,20110926,20111001,3375,1,3375
